_id;hide;kind;vague;lat;lon;status;closed;name;addr;town;posttown;county;postcode;prev;img;url;listed;gsv
rh13-iron-horse;;;;51.260384;-0.145693;gone;2009;Iron Horse;27a Bletchingley Road ;Merstham ;Redhill;Surrey;RH1 3HU ;;http://www.closedpubs.co.uk/surrey/pics/merstham_ironhorse.jpg|https://whatpub.com/img/REI/246/iron-horse-merstham/298/224/1;http://www.closedpubs.co.uk/surrey/merstham_ironhorse.html|https://whatpub.com/pubs/REI/246/iron-horse-merstham;;https://www.google.co.uk/maps/@51.2601052,-0.1455303,3a,75y,0.18h,90.65t/data=!3m7!1e1!3m5!1svW-cHRr1cxmMxkYOnoaFsQ!2e0!6s%2F%2Fgeo1.ggpht.com%2Fcbk%3Fpanoid%3DvW-cHRr1cxmMxkYOnoaFsQ%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D37.254543%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656
rh13-griffin;;;;51.257009;-0.148409;open;;Limes;58 Albury Road ;Merstham ;Redhill;Surrey;RH1 3LJ ;Griffin;https://whatpub.com/img/REI/247/limes-merstham/298/224/1;https://whatpub.com/pubs/REI/247/limes-merstham;;https://www.google.co.uk/maps/@51.25721,-0.1480955,3a,52y,230.79h,87.36t/data=!3m6!1e1!3m4!1sOY0aVcVwB1sMcXjUen8Zcw!2e0!7i13312!8i6656
rh13-cottage-content;;;;51.2636;-0.1524;bone;1960s;Cottage of Content ;High Street ;Merstham ;Redhill;Surrey;;;;http://www.closedpubs.co.uk/surrey/merstham_cottageofcontent.html;;
;;;;;;;;;;;;;;;;;;
rh14-home-cottage;;;;51.239099;-0.1646;open;;Home Cottage;3 Redstone Hill;;Redhill;Surrey;RH1 4AW;;https://whatpub.com/img/REI/297/home-cottage-redhill/298/224/1000001;https://whatpub.com/pubs/REI/297/home-cottage-redhill;;https://www.google.co.uk/maps/@51.2391089,-0.1649042,3a,48.9y,112.21h,96.71t/data=!3m6!1e1!3m4!1sfULSRfd-dEDqOuDQIU6a6w!2e0!7i13312!8i6656
rh14-lakers-hotel;;;;51.238755;-0.165616;open;;Toby Carvery Redhill;2 Redstone Hill;;Redhill;Surrey;RH1 4BL;;https://whatpub.com/img/REI/318/toby-carvery-redhill-redhill/298/224/1000001;https://whatpub.com/pubs/REI/318/toby-carvery-redhill-redhill;;https://www.google.co.uk/maps/@51.2388054,-0.1653194,3a,75y,219.31h,92.62t/data=!3m6!1e1!3m4!1sJ-WE7W5Lx-WQftKYVGhUOw!2e0!7i13312!8i6656
rh14-nutfield-priory-hotel;;;;51.236023;-0.140656;open;;Nutfield Priory Hotel;Nutfield Road ;Nutfield ;Redhill;Surrey;RH1 4EL ;;https://whatpub.com/img/REI/419/nutfield-priory-hotel-nutfield/298/224/1;https://whatpub.com/pubs/REI/419/nutfield-priory-hotel-nutfield;;https://www.google.co.uk/maps/@51.2358274,-0.1423607,3a,75y,144.81h,105.19t/data=!3m6!1e1!3m4!1sAF1QipOz82oWkXT3GOPLcUd5DeJ7PESWGE2d9oFKUck5!2e10!7i8704!8i4352
rh14-inn-on-pond;;;;51.247629;-0.135316;open;;Inn On The Pond;Nutfield Marsh Road ;Nutfield Marsh ;Redhill;Surrey;RH1 4EU ;;https://whatpub.com/img/REI/265/inn-on-the-pond-nutfield-marsh/298/224/1;https://whatpub.com/pubs/REI/265/inn-on-the-pond-nutfield-marsh;;https://www.google.co.uk/maps/@51.2476586,-0.135499,3a,75y,127.84h,87.69t/data=!3m6!1e1!3m4!1sqKMTL9qpZyLuIktmcri8Fg!2e0!7i13312!8i6656
rh14-queens-head;;;;51.239129;-0.126777;open;;Queen's Head;13 High Street ;Nutfield ;Redhill;Surrey;RH1 4HH ;;https://whatpub.com/img/REI/264/queens-head-nutfield/298/224/1;https://whatpub.com/pubs/REI/264/queens-head-nutfield;;https://www.google.co.uk/maps/@51.2394285,-0.126805,3a,38.2y,181.17h,97.95t/data=!3m6!1e1!3m4!1sy-otigeK3QpvvpALAuIosg!2e0!7i13312!8i6656
rh14-william-iv;;;;51.242868;-0.107713;open;;William IV;Little Common Lane ;Bletchingley ;Redhill;Surrey;RH1 4QF ;;https://whatpub.com/img/REI/25/william-iv-bletchingley/298/224/1;https://whatpub.com/pubs/REI/25/william-iv-bletchingley;;https://www.google.co.uk/maps/@51.2429512,-0.1075185,3a,75y,257.93h,90.71t/data=!3m6!1e1!3m4!1s4kMPPHw4lH4ziGdvdlBsYQ!2e0!7i13312!8i6656
;;;;;;;;;;;;;;;;;;
rh15-prince-albert;;;;51.212844;-0.170655;dead;1990s ;Prince Albert;108 Horley Road;Earlswood;Redhill;Surrey;RH1 5AA;;https://whatpub.com/img/REI/311/prince-albert-redhill/298/224/1;https://whatpub.com/pubs/REI/311/prince-albert-redhill;;https://www.google.co.uk/maps/@51.2129686,-0.1699131,3a,41.1y,257.35h,92.38t/data=!3m6!1e1!3m4!1sk1jGfklDQCxmeVi4H1ha0A!2e0!7i13312!8i6656
rh15-causeway;;;;51.21743;-0.170616;gone;2006;Causeway;1 Horley Road;Earlswood;Redhill;Surrey;RH1 5AL;Nag's Head;https://whatpub.com/img/REI/285/causeway-redhill/298/224/1;https://whatpub.com/pubs/REI/285/causeway-redhill;;
rh15-nags-head;1;;;51.21743;-0.170616;gone;1996;Nag's Head;1 Horley Road;Earlswood;Redhill;Surrey;RH1 5AL;;;https://whatpub.com/pubs/REI/303/nags-head-redhill;;
rh15-bridge-hotel;;;1;51.223906;-0.168918;bone;;Bridge Hotel ;Asylum Arch Road ;;Redhill;Surrey;;;;http://www.closedpubs.co.uk/surrey/redhill_bridge.html;;
rh15-mill-house;;;;51.205683;-0.167073;open;;Mill House;15 Brighton Road ;Salfords ;Redhill;Surrey;RH1 5BT ;;https://whatpub.com/img/REI/350/mill-house-salfords/298/224/1;https://whatpub.com/pubs/REI/350/mill-house-salfords;;https://www.google.co.uk/maps/@51.2057413,-0.1670952,3a,75y,144.05h,95.61t/data=!3m6!1e1!3m4!1syKiS5YRFHkpGE4foJVSf1Q!2e0!7i13312!8i6656
rh15-general-napier;1;;;51.202268;-0.167208;gone;1997;General Napier;54 Brighton Road ;Salfords ;Redhill;Surrey;RH1 5BZ ;;;https://whatpub.com/pubs/REI/348/general-napier-salfords;;https://www.google.co.uk/maps/@51.2023716,-0.1668476,3a,75y,253.57h,88.19t/data=!3m6!1e1!3m4!1sTum-yOYtILs2xqbSO1_tyg!2e0!7i13312!8i6656
rh15-miller-carter;;;;51.202268;-0.167208;open;;Miller & Carter;54 Brighton Road ;Salfords ;Redhill;Surrey;RH1 5DA ;General Napier;https://whatpub.com/img/REI/349/miller-carter-salfords/298/224/1000001;https://whatpub.com/pubs/REI/349/miller-carter-salfords;;https://www.google.co.uk/maps/@51.2023716,-0.1668476,3a,75y,253.57h,88.19t/data=!3m6!1e1!3m4!1sTum-yOYtILs2xqbSO1_tyg!2e0!7i13312!8i6656
rh15-station;;;;51.225813;-0.132044;open;;Station;South Station Approach, The Avenue ;South Nutfield ;Redhill;Surrey;RH1 5RY ;;https://whatpub.com/img/REI/361/station-south-nutfield/298/224/1;https://whatpub.com/pubs/REI/361/station-south-nutfield;;https://www.google.co.uk/maps/@51.2257647,-0.1323238,3a,74.2y,56.53h,91.31t/data=!3m6!1e1!3m4!1smMOJmQ_pmbKZKmCwBF-xSQ!2e0!7i13312!8i6656
rh15-propeller-bar;;bar;;51.2163;-0.1446;open;;Propeller Bar;Redhill Aerodrome, Kings Mill Lane ;South Nutfield ;Redhill;Surrey;RH1 5YP ;;https://whatpub.com/img/REI/466/propeller-bar-south-nutfield/298/224/1;https://whatpub.com/pubs/REI/466/propeller-bar-south-nutfield;;
;;;;;;;;;;;;;;;;;;
rh16-hatch;;;;51.237581;-0.182567;open;2017;Hatch;44 Hatchlands Road;;Redhill;Surrey;RH1 6AT;Foresters Arms ;https://photos.francisfrith.com/frith/redhill-shaws-corner-c1960_r17041.jpg|https://whatpub.com/img/REI/295/hatch-redhill/298/224/1|http://www.closedpubs.co.uk/surrey/pics/redhill_hatch.jpg;http://www.closedpubs.co.uk/surrey/redhill_hatch.html|https://whatpub.com/pubs/REI/295/hatch-redhill;;https://www.google.co.uk/maps/@51.2374078,-0.182187,3a,63.4y,315.24h,92.04t/data=!3m6!1e1!3m4!1sqSw0gPi91aX5AWHABHVBoA!2e0!7i13312!8i6656
rh16-rising-sun;;;;;;bone;1910;Rising Sun ;Whitepost Hill ;;Redhill;Surrey;;;http://www.closedpubs.co.uk/surrey/pics/redhill_risingsun.jpg;http://www.closedpubs.co.uk/surrey/redhill_risingsun.html;;
rh16-white-lion;;;;51.237476;-0.175838;open;;White Lion;40 Linkfield Street;;Redhill;Surrey;RH1 6BY;;https://whatpub.com/img/REI/319/white-lion-redhill/298/224/1000001;https://whatpub.com/pubs/REI/319/white-lion-redhill;;https://www.google.co.uk/maps/@51.2374713,-0.1759533,3a,75y,117.71h,90.7t/data=!3m6!1e1!3m4!1sSK2eAQLaGcZU6MAnU6dOVA!2e0!7i13312!8i6656
rh16-marquis-granby;;;;51.232722;-0.17087;open;;Marquis of Granby;8 Hooley Lane;;Redhill;Surrey;RH1 6ET;;https://whatpub.com/img/REI/301/marquis-of-granby-redhill/298/224/1;https://whatpub.com/pubs/REI/301/marquis-of-granby-redhill;;https://www.google.co.uk/maps/@51.2324671,-0.170922,3a,49.3y,9.1h,97.88t/data=!3m6!1e1!3m4!1s0w7AgH5ULLHKQ6vlJJQnhA!2e0!7i13312!8i6656
rh16-flying-scud;;;;51.228095;-0.174061;gone;2009;Flying Scud;90 Woodlands Road;Earlswood;Redhill;Surrey;RH1 6HB;;http://www.closedpubs.co.uk/surrey/pics/redhill_flyingscud.jpg|https://whatpub.com/img/REI/289/flying-scud-redhill/298/224/1;http://www.closedpubs.co.uk/surrey/redhill_flyingscud.html|https://whatpub.com/pubs/REI/289/flying-scud-redhill;;https://www.google.co.uk/maps/@51.2279872,-0.1742554,3a,53.8y,49.66h,92.2t/data=!3m6!1e1!3m4!1svGuONzEqy5KfQ3L5ylNgbg!2e0!7i13312!8i6656
rh16-joshua-tree;;;;51.225903;-0.171856;open;;Joshua Tree;30 Common Road;Earlswood;Redhill;Surrey;RH1 6HJ;;https://whatpub.com/img/REI/299/joshua-tree-redhill/298/224/1;https://whatpub.com/pubs/REI/299/joshua-tree-redhill;;https://www.google.co.uk/maps/@51.2258442,-0.1718729,3a,90y,38.17h,95.23t/data=!3m6!1e1!3m4!1swJkBV9FVDRTUOMLbk96o8g!2e0!7i13312!8i6656
rh16-old-chestnut;;;;51.227606;-0.171502;open;;Old Chestnut;12 Station Approach West;Earlswood;Redhill;Surrey;RH1 6HP;;https://whatpub.com/img/REI/306/old-chestnut-redhill/298/224/1000001;https://whatpub.com/pubs/REI/306/old-chestnut-redhill;;https://www.google.co.uk/maps/@51.2277881,-0.1717383,3a,49y,141.51h,89.37t/data=!3m6!1e1!3m4!1sVSDfSZmHZsyqT-tXyFr2Xw!2e0!7i13312!8i6656
rh16-golf-club;;bar;;51.223418;-0.18556;open;;Redhill & Reigate Golf Club;Clarence Lodge, Pendleton Road;;Redhill;Surrey;RH1 6LB;;;https://whatpub.com/pubs/REI/500/redhill-reigate-golf-bar-venue-redhill;;https://www.google.co.uk/maps/@51.2240208,-0.186628,3a,26.7y,0.22h,93.85t/data=!3m6!1e1!3m4!1svcv9niPdHm5HRsjvV2s5Jw!2e0!7i13312!8i6656
rh16-old-oak;;;;51.227044;-0.187422;open;;Old Oak;40 Somerset Road;Meadvale;Redhill;Surrey;RH1 6LT;;https://whatpub.com/img/REI/307/old-oak-redhill/298/224/1000001;http://www.closedpubs.co.uk/surrey/reigate_shipinn.html|https://whatpub.com/pubs/REI/307/old-oak-redhill;;https://www.google.co.uk/maps/@51.227,-0.1871438,3a,75y,286.04h,95.8t/data=!3m6!1e1!3m4!1svTkS3OaQxvoGYyxmU7NuWQ!2e0!7i13312!8i6656
rh16-ship-inn;;;;51.22779;-0.189112;gone;2007;Ship Inn;23 Copse Road;Meadvale;Redhill;Surrey;RH1 6NW;;http://www.closedpubs.co.uk/surrey/pics/redhill_ship.JPG|http://www.closedpubs.co.uk/surrey/pics/reigate_ship.jpg|https://whatpub.com/img/REI/313/ship-inn-redhill/298/224/1;http://www.closedpubs.co.uk/surrey/redhill_ship.html|https://whatpub.com/pubs/REI/313/ship-inn-redhill;;https://www.google.co.uk/maps/@51.2280127,-0.1891071,3a,75y,169.32h,86.12t/data=!3m6!1e1!3m4!1s48DUo6wG4HhqbQMZvNpDjw!2e0!7i13312!8i6656
rh16-garibaldi;;;;51.233775;-0.174982;open;;Garibaldi;29 Mill Street;;Redhill;Surrey;RH1 6PA;;https://whatpub.com/img/REI/290/garibaldi-redhill/298/224/1;https://whatpub.com/pubs/REI/290/garibaldi-redhill;;https://www.google.co.uk/maps/@51.2336789,-0.1750887,3a,46.7y,39.23h,97.49t/data=!3m6!1e1!3m4!1sXUWbi4xx1SY7LWJJxd8gxQ!2e0!7i13312!8i6656
rh16-garland;;;;51.23693;-0.1697;open;;Garland;5 Brighton Road;;Redhill;Surrey;RH1 6PP;;https://whatpub.com/img/REI/291/garland-redhill/298/224/1;https://whatpub.com/pubs/REI/291/garland-redhill;;https://www.google.co.uk/maps/@51.2369584,-0.1694711,3a,75y,261.62h,96.33t/data=!3m6!1e1!3m4!1sRmGs_8c1S0uEPXzMdFQGSQ!2e0!7i13312!8i6656
rh16-new-inn;;;;51.232746;-0.172444;dead;1997;New Inn;147 Brighton Road;;Redhill;Surrey;RH1 6PS;;https://photos.francisfrith.com/frith/redhill-brighton-road-1915_67828.jpg|https://photos.francisfrith.com/frith/redhill-brighton-road-c1955_r17026.jpg|https://photos.francisfrith.com/frith/redhill-garlands-road-1906_55044.jpg|http://www.closedpubs.co.uk/surrey/pics/redhill_newinn.jpg|https://whatpub.com/img/REI/304/new-inn-redhill/298/224/1;http://www.closedpubs.co.uk/surrey/redhill_newinn.html|https://whatpub.com/pubs/REI/304/new-inn-redhill;;https://www.google.co.uk/maps/@51.232529,-0.1723667,3a,37.7y,0.62h,90.95t/data=!3m6!1e1!3m4!1sV23xTsULxGhIVlRGznbzwA!2e0!7i13312!8i6656
rh16-plough-inn;;;;51.228401;-0.17634;open;;Plough Inn;11 Church Road;St Johns;Redhill;Surrey;RH1 6QE;;https://whatpub.com/img/REI/310/plough-inn-redhill/298/224/1000001;http://www.closedpubs.co.uk/surrey/redhill_plough.html|https://whatpub.com/pubs/REI/310/plough-inn-redhill;;https://www.google.co.uk/maps/@51.2284981,-0.1761472,3a,75y,254.51h,87.45t/data=!3m6!1e1!3m4!1sjrktUCNEcTGaPi9jpeMxwA!2e0!7i13312!8i6656
rh16-pendleton;;;;51.228432;-0.178344;open;;Pendleton in St Johns;26 Pendleton Road;St Johns;Redhill;Surrey;RH1 6QF;;https://whatpub.com/img/REI/288/pendleton-in-st-johns-redhill/298/224/1;https://whatpub.com/pubs/REI/288/pendleton-in-st-johns-redhill;;https://www.google.co.uk/maps/@51.228444,-0.1785978,3a,75y,105.37h,95.17t/data=!3m6!1e1!3m4!1s-2zHB1EJ92cpjyDspH20Aw!2e0!7i13312!8i6656
rh16-brickmakers-arms;;;;;;bone;1930s;Brickmakers Arms ;Kings Avenue ;;Redhill;Surrey;;;;http://www.closedpubs.co.uk/surrey/redhill_brickmakersarms.html;;
rh16-fountain;;;;51.228734;-0.177429;bone;;Fountain  ;87 St Johns Road (now Fountain Road) ;;Redhill;Surrey;;;;http://www.closedpubs.co.uk/surrey/redhill_fountain.html;;https://www.google.co.uk/maps/@51.2288435,-0.1774234,3a,75y,176.15h,91.43t/data=!3m6!1e1!3m4!1sXGHnDR2qdjES2L6YXa8ZZA!2e0!7i13312!8i6656
rh16-greyhound;;;;51.233807;-0.171256;gone;2007;Greyhound;82 Brighton Road;;Redhill;Surrey;RH1 6QP;;http://www.closedpubs.co.uk/surrey/pics/redhill_greyhound.jpg|https://whatpub.com/img/REI/293/greyhound-redhill/298/224/1;http://www.closedpubs.co.uk/surrey/redhill_greyhound.html|https://whatpub.com/pubs/REI/293/greyhound-redhill;;https://www.google.co.uk/maps/@51.2338564,-0.1715296,3a,51.6y,97.93h,92.51t/data=!3m6!1e1!3m4!1s2UfLhLmjIDI5ZXTjQH_DQA!2e0!7i13312!8i6656
rh16-noahs-ark;;;;51.228814;-0.174032;gone;1977;Noah's Ark;100 Brighton Road;;Redhill;Surrey;;;;https://whatpub.com/pubs/REI/305/noahs-ark-redhill;;
rh16-britannia;;;;;;bone;1960;Britannia  ;18 Brighton Road ;;Redhill;Surrey;;;;http://www.closedpubs.co.uk/surrey/redhill_britannia.html;;
rh16-firs;;;;51.2324;-0.1728;bone;1846;Firs ;Brighton Road ;;Redhill;Surrey;;;http://www.closedpubs.co.uk/surrey/pics/redhill_firs.jpg;http://www.closedpubs.co.uk/surrey/redhill_firs.html;;
rh16-sheep-shearers;;;;;;bone;c1881;Sheep Shearers ;corner of Pendleton Road and Somerset Road ;;Redhill;Surrey;;;;http://www.closedpubs.co.uk/surrey/redhill_sheepshearers.html;;
rh16-ship-anchor;;;;51.234175;-0.171042;bone;c1912;Ship & Anchor ;72 Brighton Road ;;Redhill;Surrey;;;;http://www.closedpubs.co.uk/surrey/redhill_shipanchor.html;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
rh20-cafe-rouge;;bar;;51.237936;-0.205618;open;;Cafe Rouge;1 Church Street;;Reigate;Surrey;RH2 0AA;;https://whatpub.com/img/REI/330/cafe-rouge-reigate/298/224/1;https://whatpub.com/pubs/REI/330/cafe-rouge-reigate;;https://www.google.co.uk/maps/@51.2377558,-0.2055605,3a,75y,349.64h,92.58t/data=!3m6!1e1!3m4!1sVGjHNjUNCR3hnTND5bqSBQ!2e0!7i13312!8i6656
rh20-number9;;bar;;51.237928;-0.205045;open;;Number 9;9a Church Street;;Reigate;Surrey;RH2 0AA;;https://whatpub.com/img/REI/451/number-9-reigate/298/224/1;https://whatpub.com/pubs/REI/451/number-9-reigate;;https://www.google.co.uk/maps/@51.2378457,-0.2050123,3a,59.7y,349.48h,96.5t/data=!3m6!1e1!3m4!1sbiGrvH5BzhR5zVgwJmL0IA!2e0!7i13312!8i6656
rh20-whispers;;bar;;51.238085;-0.203607;open;;Mishiko;39-41 Church Street;;Reigate;Surrey;RH2 0AD;J J Whispers|Tickled Ivory ;https://whatpub.com/img/REI/343/mishiko-reigate/298/224/1;https://whatpub.com/pubs/REI/343/mishiko-reigate;;https://www.google.co.uk/maps/@51.2379881,-0.2036005,3a,75y,326.68h,93.38t/data=!3m6!1e1!3m4!1stvKtGjSEKTNd2OYCoIzHBw!2e0!7i13312!8i6656
rh20-white-hart;;;;51.237743;-0.204766;dead;2007;White Hart;12 Church Street;;Reigate;Surrey;RH2 0AN;Forset & Firkin ;https://whatpub.com/img/REI/345/white-hart-reigate/298/224/1|http://www.closedpubs.co.uk/surrey/pics/reigate_whitehart.JPG;http://www.closedpubs.co.uk/surrey/reigate_whitehart.html|https://whatpub.com/pubs/REI/345/white-hart-reigate;;https://www.google.co.uk/maps/@51.2378636,-0.2048465,3a,75y,150.22h,92.77t/data=!3m6!1e1!3m4!1sHkF04V9sXhhWhctqs8O1yg!2e0!7i13312!8i6656
rh20-prince-wales;;;;51.241941;-0.202883;open;;Prince of Wales;2 Holmesdale Road;;Reigate;Surrey;RH2 0BQ;;https://whatpub.com/img/REI/337/prince-of-wales-reigate/298/224/1000001;https://whatpub.com/pubs/REI/337/prince-of-wales-reigate;;https://www.google.co.uk/maps/@51.2420666,-0.2030648,3a,52.5y,136.2h,93.74t/data=!3m6!1e1!3m4!1sgvb532eTNlzLkJp8sajBCQ!2e0!7i13312!8i6656
rh20-roe-deer;;;;51.241027;-0.196042;open;;Roe Deer;50 Croydon Road;;Reigate;Surrey;RH2 0NH;;https://whatpub.com/img/REI/335/roe-deer-reigate/298/224/1000002;https://whatpub.com/pubs/REI/335/roe-deer-reigate;;https://www.google.co.uk/maps/@51.241063,-0.196229,3a,54.8y,86.82h,93.64t/data=!3m6!1e1!3m4!1sLnWM_HIX2woccAJZhbrkYw!2e0!7i13312!8i6656
rh20-eagle;;;;51.240876;-0.196196;bone;1956;Eagle  ;48 Croydon Road ;;Reigate;Surrey;;;/img/pub/reigate-eagle-map.png;http://www.closedpubs.co.uk/surrey/reigate_eagle.html;;https://www.google.co.uk/maps/@51.2409744,-0.1963816,3a,75y,131.44h,98.36t/data=!3m6!1e1!3m4!1sqRELbBbCo4YKOEWKHJ1KwA!2e0!7i13312!8i6656
rh20-railway-hotel;;;;51.242421;-0.20487;gone;1980s;Railway Hotel;Holmesdale Road;;Reigate;Surrey;;;https://whatpub.com/img/REI/340/railway-hotel-reigate/298/224/1;https://whatpub.com/pubs/REI/340/railway-hotel-reigate;;https://www.google.co.uk/maps/@51.2422846,-0.2048073,3a,90y,359.72h,94.92t/data=!3m6!1e1!3m4!1sypulZN7UR9sjytT7l_HplA!2e0!7i13312!8i6656
rh20-robin-hood;;;;51.241624;-0.200372;bone;1936;Robin Hood ;46 Holmesdale Road ;;Reigate;Surrey;;;;http://www.closedpubs.co.uk/surrey/reigate_robinhoood.html;;
rh20-plough;;;;51.237725;-0.205295;bone;c1770;Plough  ;2 Church Street ;;Reigate;Surrey;;;;http://www.closedpubs.co.uk/surrey/reigate_plough.html;;
rh20-warren-arms;;;;51.24247;-0.200097;bone;c1914;Warren Arms ;16 Warren Road ;;Reigate;Surrey;;;http://www.closedpubs.co.uk/surrey/pics/reigate_warrenarms.jpg;http://www.closedpubs.co.uk/surrey/reigate_warrenarms.html;;
;;;;;;;;;;;;;;;;;;
rh27-cullenders;;bar;;51.237393;-0.205353;open;;Cullenders;13 Bell Street;;Reigate;Surrey;RH2 7AD;;https://whatpub.com/img/REI/492/cullenders-reigate/298/224/1;https://whatpub.com/pubs/REI/492/cullenders-reigate;;https://www.google.co.uk/maps/@51.2373639,-0.2055082,3a,75y,76.67h,90.3t/data=!3m6!1e1!3m4!1ssMKEm4wzKANusCACW43jtw!2e0!7i13312!8i6656
rh27-bell-inn;;;;51.237213;-0.20536;open;;Bell Inn;21 Bell Street;;Reigate;Surrey;RH2 7AD;;https://whatpub.com/img/REI/325/bell-inn-reigate/298/224/1;https://whatpub.com/pubs/REI/325/bell-inn-reigate;;https://www.google.co.uk/maps/@51.2372008,-0.2054401,3a,75y,82.14h,95.58t/data=!3m6!1e1!3m4!1swPvod83hltnD_QYBrlZ-RQ!2e0!7i13312!8i6656
rh27-gamekeeper;;bar;;51.235126;-0.204151;open;;Joules;85 Bell Street;;Reigate;Surrey;RH2 7AN;Gamekeeper|Castle|Priory;http://www.closedpubs.co.uk/surrey/pics/reigate_priory.JPG|https://whatpub.com/img/REI/338/joules-reigate/298/224/1;http://www.closedpubs.co.uk/surrey/reigate_priory.html|https://whatpub.com/pubs/REI/338/joules-reigate;;https://www.google.co.uk/maps/@51.2348936,-0.204174,3a,75y,76.83h,92.46t/data=!3m6!1e1!3m4!1snuabQIhdrJKZOewU3c3T-A!2e0!7i13312!8i6656
rh27-cobbles;;bar;;51.237331;-0.207217;gone;1980s;Cobbles;Old Brewery Yard, 16 Bell Street;;Reigate;Surrey;RH2 7BG;;https://whatpub.com/img/REI/444/cobbles-reigate/298/224/1;https://whatpub.com/pubs/REI/444/cobbles-reigate;;
rh27-artichoke;;;;;;bone;;Artichoke ;Bell Street ;;Reigate;Surrey;;;;http://www.closedpubs.co.uk/surrey/reigate_artichoke.html;;
rh27-britannia-man-owar;;;;;;bone;;Britannia Man O'War ;Bell Street ;;Reigate;Surrey;;;;http://www.closedpubs.co.uk/surrey/reigate_britannia.html;;
rh27-grapes-inn;;;;51.237232;-0.205647;bone;1910;Grapes Inn ;8-10 Bell Street ;;Reigate;Surrey;;Bricklayers Arms |Bunch Of Grapes;http://www.closedpubs.co.uk/surrey/pics/reigate_grapes.JPG;http://www.closedpubs.co.uk/surrey/reigate_grapes.html;;
rh27-seven-dials;;;;51.236472;-0.205055;bone;;Seven Dials ;39 Bell Street ;;Reigate;Surrey;;;;http://www.closedpubs.co.uk/surrey/reigate_sevendials.html;;
rh27-ship;;;;51.236549;-0.205076;bone;;Ship ;37 Bell Street ;;Reigate;Surrey;;;;http://www.closedpubs.co.uk/surrey/reigate_ship2.html;;
rh27-white-hart-hotel;;;;;;bone;1933;White Hart Commercial Hotel ;Bell Street ;;Reigate;Surrey;;;;http://www.closedpubs.co.uk/surrey/reigate_whitehart2.html;;
rh27-desert-rat;;;;51.234104;-0.202043;open;;Venture Bar & Grill;11 Lesbourne Road;;Reigate;Surrey;RH2 7JP;Desert Rat;https://whatpub.com/img/REI/344/venture-bar-grill-reigate/298/224/1000001;https://whatpub.com/pubs/REI/344/venture-bar-grill-reigate;;https://www.google.co.uk/maps/@51.2341689,-0.2020027,3a,90y,172.75h,91.86t/data=!3m6!1e1!3m4!1sjQS1zKN_7BlNlQX97YT7mA!2e0!7i13312!8i6656
rh27-reigate-brewery;;;;51.232955;-0.197504;gone;1987;Reigate Brewery;46 Glovers Road;;Reigate;Surrey;RH2 7LA;;;https://whatpub.com/pubs/REI/397/reigate-brewery-reigate;;https://www.google.co.uk/maps/@51.2328285,-0.1985372,3a,81.8y,154.48h,99.41t/data=!3m6!1e1!3m4!1s2vbTWfZN0AWhZAsh-Pyfzg!2e0!7i13312!8i6656
rh27-five-bells;;;;;;bone;c1775;Five Bells ;Chart Lane ;;Reigate;Surrey;;;;http://www.closedpubs.co.uk/surrey/reigate_fivebells.html;;
rh27-angel;;;;51.224347;-0.199129;limbo;2015;Angel;1a Woodhatch Road;Woodhatch;Reigate;Surrey;RH2 7LJ;;https://photos.francisfrith.com/frith/reigate-the-angel-c1955_r20010.jpg|http://www.closedpubs.co.uk/surrey/pics/reigate_angel.jpg|https://whatpub.com/img/REI/321/angel-reigate/200/150;http://www.closedpubs.co.uk/surrey/reigate_angel.html|https://whatpub.com/pubs/REI/321/angel-reigate;;https://www.google.co.uk/maps/@51.2241882,-0.1992578,3a,51.3y,19.81h,95.09t/data=!3m6!1e1!3m4!1s80WYBpxf0YsXSkwkPmqgJw!2e0!7i13312!8i6656
;;;;;;;;;;;;;;;;;;
rh28-labour-in-vain;;;;51.237335;-0.21094;bone;1756;Labour In Vain ;14 Park Lane ;;Reigate;Surrey;;;;http://www.closedpubs.co.uk/surrey/reigate_labourinvain.html;;
rh28-beehive;;;;51.219608;-0.200889;open;;Beehive;90 Doversgreen Road;Woodhatch;Reigate;Surrey;RH2 8EG;;https://whatpub.com/img/REI/324/beehive-reigate/298/224/1;https://whatpub.com/pubs/REI/324/beehive-reigate;;https://www.google.co.uk/maps/@51.219783,-0.2003236,3a,50.1y,254.7h,87.86t/data=!3m6!1e1!3m4!1sUzvHGDhpSNS4TwtXea23VQ!2e0!7i13312!8i6656
rh28-barley-mow;;;;51.226232;-0.210656;open;;Barley Mow;3 Eastnor Road;South Park;Reigate;Surrey;RH2 8NE;;https://photos.francisfrith.com/frith/reigate-eastnor-road-south-park-1908_61149.jpg|https://whatpub.com/img/REI/322/barley-mow-reigate/298/224/1;https://whatpub.com/pubs/REI/322/barley-mow-reigate;;https://www.google.co.uk/maps/@51.2262385,-0.21082,3a,75y,93.21h,93.47t/data=!3m6!1e1!3m4!1s6T_LFK6bdzEYiwp1UEjNyA!2e0!7i13312!8i6656
rh28-holmsdale;;;;51.226756;-0.209633;gone;1900s;Holmesdale;Priory Road;;Reigate;Surrey;;;;https://whatpub.com/pubs/REI/332/holmesdale-reigate;;
